Epoch 0/199
----------
model_train
770/3126,train_loss:18.538492202758789
771/3126,train_loss:19.083202362060547
772/3126,train_loss:19.242670059204102
773/3126,train_loss:19.169235229492188
774/3126,train_loss:19.135047912597656
775/3126,train_loss:19.153923034667969
776/3126,train_loss:18.586538314819336
777/3126,train_loss:19.082302093505859
778/3126,train_loss:19.146766662597656
779/3126,train_loss:18.606491088867188
780/3126,train_loss:19.604146957397461
781/3126,train_loss:19.604516983032227
782/3126,train_loss:19.156106948852539
783/3126,train_loss:18.656816482543945
784/3126,train_loss:18.962882995605469
785/3126,train_loss:18.927162170410156
786/3126,train_loss:18.656673431396484
787/3126,train_loss:18.494697570800781
788/3126,train_loss:19.033674240112305
789/3126,train_loss:19.184835433959961
790/3126,train_loss:18.257497787475586
791/3126,train_loss:19.179531097412109
792/3126,train_loss:18.503646850585938
793/3126,train_loss:18.551837921142578
794/3126,train_loss:18.930608749389648
795/3126,train_loss:18.808017730712891
796/3126,train_loss:19.230554580688477
797/3126,train_loss:18.510683059692383
798/3126,train_loss:18.730411529541016
799/3126,train_loss:18.633705139160156
800/3126,train_loss:19.286689758300781
801/3126,train_loss:18.807167053222656
802/3126,train_loss:18.567760467529297
803/3126,train_loss:18.381227493286133
804/3126,train_loss:18.645988464355469
805/3126,train_loss:19.036323547363281
806/3126,train_loss:19.228553771972656
807/3126,train_loss:18.571920394897461
808/3126,train_loss:19.006444931030273
809/3126,train_loss:19.257995605468750
810/3126,train_loss:19.026292800903320
811/3126,train_loss:19.274011611938477
812/3126,train_loss:18.438854217529297
813/3126,train_loss:18.799386978149414
814/3126,train_loss:19.017335891723633
815/3126,train_loss:19.037059783935547
816/3126,train_loss:19.336320877075195
817/3126,train_loss:19.076986312866211
818/3126,train_loss:18.625200271606445
819/3126,train_loss:19.032857894897461
820/3126,train_loss:18.055488586425781
821/3126,train_loss:18.893144607543945
822/3126,train_loss:18.650667190551758
823/3126,train_loss:18.477304458618164
824/3126,train_loss:18.917436599731445
825/3126,train_loss:19.323736190795898
826/3126,train_loss:19.268091201782227
827/3126,train_loss:18.703943252563477
828/3126,train_loss:18.894714355468750
829/3126,train_loss:19.099452972412109
830/3126,train_loss:18.811161041259766
831/3126,train_loss:19.169496536254883
832/3126,train_loss:18.620206832885742
833/3126,train_loss:19.734588623046875
834/3126,train_loss:18.267358779907227
835/3126,train_loss:19.104145050048828
836/3126,train_loss:18.302433013916016
837/3126,train_loss:19.081722259521484
838/3126,train_loss:19.221479415893555
839/3126,train_loss:19.101778030395508
840/3126,train_loss:19.003499984741211
841/3126,train_loss:18.269489288330078
842/3126,train_loss:19.150873184204102
843/3126,train_loss:18.644687652587891
844/3126,train_loss:19.098514556884766
845/3126,train_loss:19.250310897827148
846/3126,train_loss:18.903217315673828
847/3126,train_loss:19.312805175781250
848/3126,train_loss:18.907091140747070
849/3126,train_loss:18.719381332397461
850/3126,train_loss:18.440378189086914
851/3126,train_loss:18.224266052246094
852/3126,train_loss:18.557344436645508
853/3126,train_loss:19.341531753540039
854/3126,train_loss:18.932336807250977
855/3126,train_loss:18.510963439941406
856/3126,train_loss:19.568460464477539
857/3126,train_loss:19.036045074462891
858/3126,train_loss:19.860612869262695
859/3126,train_loss:18.193630218505859
860/3126,train_loss:18.814195632934570
861/3126,train_loss:18.583583831787109
862/3126,train_loss:19.148509979248047
863/3126,train_loss:19.143009185791016
864/3126,train_loss:19.279642105102539
865/3126,train_loss:19.545984268188477
866/3126,train_loss:18.539440155029297
867/3126,train_loss:18.929985046386719
868/3126,train_loss:20.069383621215820
869/3126,train_loss:19.465536117553711
870/3126,train_loss:18.631822586059570
871/3126,train_loss:18.913389205932617
872/3126,train_loss:18.650825500488281
873/3126,train_loss:18.890214920043945
874/3126,train_loss:18.461231231689453
875/3126,train_loss:18.849441528320312
876/3126,train_loss:18.979160308837891
877/3126,train_loss:19.100708007812500
878/3126,train_loss:18.503385543823242
879/3126,train_loss:18.870056152343750
880/3126,train_loss:18.689914703369141
881/3126,train_loss:18.336305618286133
882/3126,train_loss:18.559417724609375
883/3126,train_loss:18.189661026000977
884/3126,train_loss:18.364847183227539
885/3126,train_loss:18.218658447265625
886/3126,train_loss:18.678766250610352
887/3126,train_loss:19.042566299438477
888/3126,train_loss:19.312864303588867
889/3126,train_loss:18.886838912963867
890/3126,train_loss:18.463487625122070
891/3126,train_loss:19.428668975830078
892/3126,train_loss:18.237623214721680
893/3126,train_loss:18.562263488769531
894/3126,train_loss:18.584369659423828
895/3126,train_loss:19.090784072875977
896/3126,train_loss:18.732597351074219
897/3126,train_loss:18.584283828735352
898/3126,train_loss:18.673265457153320
899/3126,train_loss:18.901294708251953
900/3126,train_loss:18.420768737792969
901/3126,train_loss:19.089902877807617
902/3126,train_loss:18.072513580322266
903/3126,train_loss:18.719791412353516
904/3126,train_loss:18.381093978881836
905/3126,train_loss:18.461881637573242
906/3126,train_loss:18.412469863891602
907/3126,train_loss:18.532352447509766
908/3126,train_loss:18.588603973388672
909/3126,train_loss:18.896451950073242
910/3126,train_loss:19.355436325073242
911/3126,train_loss:19.181295394897461
912/3126,train_loss:18.428750991821289
913/3126,train_loss:19.161478042602539
914/3126,train_loss:18.134277343750000
915/3126,train_loss:18.298555374145508
916/3126,train_loss:18.338817596435547
917/3126,train_loss:18.972013473510742
918/3126,train_loss:18.817300796508789
919/3126,train_loss:19.323619842529297
920/3126,train_loss:18.813884735107422
921/3126,train_loss:18.226291656494141
922/3126,train_loss:19.410861968994141
923/3126,train_loss:18.501214981079102
924/3126,train_loss:18.598070144653320
925/3126,train_loss:19.131338119506836
926/3126,train_loss:18.550615310668945
927/3126,train_loss:18.961460113525391
928/3126,train_loss:18.877042770385742
929/3126,train_loss:19.097284317016602
930/3126,train_loss:18.171804428100586
931/3126,train_loss:19.011230468750000
932/3126,train_loss:19.317186355590820
933/3126,train_loss:18.550897598266602
934/3126,train_loss:19.092964172363281
935/3126,train_loss:19.228658676147461
936/3126,train_loss:19.786409378051758
937/3126,train_loss:19.204563140869141
938/3126,train_loss:18.916172027587891
939/3126,train_loss:18.527513504028320
940/3126,train_loss:19.212293624877930
941/3126,train_loss:18.988136291503906
942/3126,train_loss:18.404827117919922
943/3126,train_loss:20.336917877197266
944/3126,train_loss:18.506729125976562
945/3126,train_loss:19.689323425292969
946/3126,train_loss:18.697721481323242
947/3126,train_loss:19.029661178588867
948/3126,train_loss:19.836839675903320
949/3126,train_loss:19.536815643310547
950/3126,train_loss:18.641395568847656
951/3126,train_loss:18.710958480834961
952/3126,train_loss:19.080644607543945
953/3126,train_loss:18.621732711791992
954/3126,train_loss:19.188261032104492
955/3126,train_loss:18.517427444458008
956/3126,train_loss:18.636701583862305
957/3126,train_loss:18.646102905273438
958/3126,train_loss:18.534790039062500
959/3126,train_loss:18.426959991455078
960/3126,train_loss:18.237438201904297
961/3126,train_loss:18.418787002563477
962/3126,train_loss:18.826240539550781
963/3126,train_loss:18.464220046997070
964/3126,train_loss:19.354234695434570
965/3126,train_loss:18.729238510131836
966/3126,train_loss:18.418203353881836
967/3126,train_loss:18.831094741821289
968/3126,train_loss:18.617641448974609
969/3126,train_loss:18.822683334350586
970/3126,train_loss:18.372619628906250
971/3126,train_loss:18.577829360961914
972/3126,train_loss:19.714834213256836
973/3126,train_loss:18.577234268188477
974/3126,train_loss:18.713159561157227
975/3126,train_loss:18.967914581298828
976/3126,train_loss:19.043853759765625
977/3126,train_loss:18.719793319702148
978/3126,train_loss:18.561464309692383
979/3126,train_loss:18.395025253295898
980/3126,train_loss:18.207984924316406
981/3126,train_loss:18.487033843994141
982/3126,train_loss:18.363428115844727
983/3126,train_loss:18.291164398193359
984/3126,train_loss:18.840276718139648
985/3126,train_loss:18.576990127563477
986/3126,train_loss:18.829004287719727
987/3126,train_loss:18.359014511108398
988/3126,train_loss:18.807209014892578
989/3126,train_loss:18.091957092285156
990/3126,train_loss:18.444063186645508
991/3126,train_loss:18.485555648803711
992/3126,train_loss:18.910129547119141
993/3126,train_loss:18.974987030029297
994/3126,train_loss:19.098226547241211
995/3126,train_loss:18.203346252441406
996/3126,train_loss:19.141958236694336
997/3126,train_loss:18.414625167846680
998/3126,train_loss:18.254154205322266
999/3126,train_loss:19.080905914306641
1000/3126,train_loss:18.954906463623047
1001/3126,train_loss:18.491558074951172
1002/3126,train_loss:19.091760635375977
1003/3126,train_loss:18.206245422363281
1004/3126,train_loss:19.009588241577148
1005/3126,train_loss:18.872413635253906
1006/3126,train_loss:19.011985778808594
1007/3126,train_loss:19.001420974731445
1008/3126,train_loss:18.070707321166992
1009/3126,train_loss:19.411607742309570
1010/3126,train_loss:19.394849777221680
1011/3126,train_loss:18.392980575561523
1012/3126,train_loss:19.129739761352539
1013/3126,train_loss:18.785987854003906
1014/3126,train_loss:18.656314849853516
1015/3126,train_loss:19.646711349487305
1016/3126,train_loss:19.074802398681641
1017/3126,train_loss:18.969724655151367
1018/3126,train_loss:18.561798095703125
1019/3126,train_loss:19.556343078613281
1020/3126,train_loss:19.451658248901367
1021/3126,train_loss:19.312492370605469
1022/3126,train_loss:18.915851593017578
1023/3126,train_loss:18.741916656494141
1024/3126,train_loss:18.471620559692383
1025/3126,train_loss:18.666347503662109
1026/3126,train_loss:18.522859573364258
1027/3126,train_loss:18.512332916259766
1028/3126,train_loss:18.756765365600586
1029/3126,train_loss:18.936445236206055
1030/3126,train_loss:19.135240554809570
1031/3126,train_loss:18.138383865356445
1032/3126,train_loss:18.886522293090820
1033/3126,train_loss:18.811847686767578
1034/3126,train_loss:18.939298629760742
1035/3126,train_loss:18.994915008544922
1036/3126,train_loss:18.582641601562500
1037/3126,train_loss:18.589733123779297
1038/3126,train_loss:18.721902847290039
1039/3126,train_loss:18.701435089111328
1040/3126,train_loss:18.948255538940430
1041/3126,train_loss:18.599744796752930
1042/3126,train_loss:19.188795089721680
1043/3126,train_loss:19.148305892944336
1044/3126,train_loss:18.930667877197266
1045/3126,train_loss:19.112947463989258
1046/3126,train_loss:18.365491867065430
1047/3126,train_loss:18.777189254760742
1048/3126,train_loss:18.751640319824219
1049/3126,train_loss:19.350143432617188
1050/3126,train_loss:18.533437728881836
1051/3126,train_loss:18.801765441894531
1052/3126,train_loss:18.612382888793945
1053/3126,train_loss:19.405733108520508
1054/3126,train_loss:18.603256225585938
1055/3126,train_loss:18.990886688232422
1056/3126,train_loss:18.765447616577148
1057/3126,train_loss:18.607097625732422
1058/3126,train_loss:18.472316741943359
1059/3126,train_loss:18.527627944946289
1060/3126,train_loss:17.760173797607422
1061/3126,train_loss:18.229913711547852
1062/3126,train_loss:18.799785614013672
1063/3126,train_loss:18.825948715209961
1064/3126,train_loss:18.425178527832031
1065/3126,train_loss:19.078416824340820
1066/3126,train_loss:18.535127639770508
1067/3126,train_loss:18.212497711181641
1068/3126,train_loss:18.456277847290039
1069/3126,train_loss:19.644515991210938
1070/3126,train_loss:19.187059402465820
1071/3126,train_loss:17.825002670288086
1072/3126,train_loss:18.950796127319336
1073/3126,train_loss:19.348026275634766
1074/3126,train_loss:18.654937744140625
1075/3126,train_loss:18.988599777221680
1076/3126,train_loss:18.930477142333984
1077/3126,train_loss:18.796642303466797
1078/3126,train_loss:20.383293151855469
1079/3126,train_loss:19.282768249511719
1080/3126,train_loss:19.016073226928711
1081/3126,train_loss:19.134204864501953
1082/3126,train_loss:18.491287231445312
1083/3126,train_loss:18.238365173339844
1084/3126,train_loss:18.914783477783203
1085/3126,train_loss:17.929594039916992
1086/3126,train_loss:19.093278884887695
1087/3126,train_loss:18.646999359130859
1088/3126,train_loss:18.715595245361328
1089/3126,train_loss:18.407499313354492
1090/3126,train_loss:19.853645324707031
1091/3126,train_loss:18.237573623657227
1092/3126,train_loss:18.542797088623047
1093/3126,train_loss:18.571195602416992
1094/3126,train_loss:19.232061386108398
1095/3126,train_loss:18.054145812988281
1096/3126,train_loss:18.438135147094727
1097/3126,train_loss:18.163707733154297
1098/3126,train_loss:19.015850067138672
1099/3126,train_loss:18.565420150756836
1100/3126,train_loss:18.281684875488281
1101/3126,train_loss:18.641487121582031
1102/3126,train_loss:18.629825592041016
1103/3126,train_loss:18.839494705200195
1104/3126,train_loss:19.023677825927734
1105/3126,train_loss:18.676713943481445
1106/3126,train_loss:18.698579788208008
1107/3126,train_loss:19.154941558837891
1108/3126,train_loss:18.786231994628906
1109/3126,train_loss:18.983947753906250
1110/3126,train_loss:18.872430801391602
1111/3126,train_loss:19.873580932617188
1112/3126,train_loss:18.782205581665039
1113/3126,train_loss:18.506298065185547
1114/3126,train_loss:18.443384170532227
1115/3126,train_loss:18.478221893310547
1116/3126,train_loss:18.846477508544922
1117/3126,train_loss:18.643804550170898
1118/3126,train_loss:18.647678375244141
1119/3126,train_loss:19.090105056762695
1120/3126,train_loss:19.181814193725586
1121/3126,train_loss:18.978204727172852
1122/3126,train_loss:18.406641006469727
1123/3126,train_loss:18.656341552734375
1124/3126,train_loss:18.923858642578125
1125/3126,train_loss:18.751144409179688
1126/3126,train_loss:18.255617141723633
1127/3126,train_loss:18.742883682250977
1128/3126,train_loss:18.537687301635742
1129/3126,train_loss:18.660190582275391
1130/3126,train_loss:18.977754592895508
1131/3126,train_loss:19.374172210693359
1132/3126,train_loss:18.730623245239258
1133/3126,train_loss:18.034957885742188
1134/3126,train_loss:18.690275192260742
1135/3126,train_loss:18.728073120117188
1136/3126,train_loss:18.210985183715820
1137/3126,train_loss:18.385158538818359
1138/3126,train_loss:19.433422088623047
1139/3126,train_loss:18.136526107788086
1140/3126,train_loss:18.377576828002930
1141/3126,train_loss:18.767108917236328
1142/3126,train_loss:18.399950027465820
1143/3126,train_loss:18.431831359863281
1144/3126,train_loss:18.201938629150391
1145/3126,train_loss:18.600940704345703
1146/3126,train_loss:18.963544845581055
1147/3126,train_loss:18.648166656494141
1148/3126,train_loss:18.830680847167969
1149/3126,train_loss:18.051517486572266
1150/3126,train_loss:20.068458557128906
1151/3126,train_loss:18.431087493896484
1152/3126,train_loss:18.478357315063477
1153/3126,train_loss:18.544563293457031
1154/3126,train_loss:18.711994171142578
1155/3126,train_loss:19.756298065185547
1156/3126,train_loss:19.640775680541992
1157/3126,train_loss:18.330373764038086
1158/3126,train_loss:18.672832489013672
1159/3126,train_loss:18.582670211791992
1160/3126,train_loss:18.651697158813477
1161/3126,train_loss:19.559453964233398
1162/3126,train_loss:18.550413131713867
1163/3126,train_loss:19.255695343017578
1164/3126,train_loss:18.309566497802734
1165/3126,train_loss:19.547506332397461
1166/3126,train_loss:19.129947662353516
1167/3126,train_loss:18.729007720947266
1168/3126,train_loss:18.460969924926758
1169/3126,train_loss:18.836833953857422
1170/3126,train_loss:18.057052612304688
1171/3126,train_loss:19.363994598388672
1172/3126,train_loss:17.798303604125977
1173/3126,train_loss:19.012186050415039
1174/3126,train_loss:18.526641845703125
1175/3126,train_loss:17.975397109985352
1176/3126,train_loss:19.157308578491211
1177/3126,train_loss:19.318881988525391
1178/3126,train_loss:19.332155227661133
1179/3126,train_loss:18.831811904907227
1180/3126,train_loss:18.461755752563477
1181/3126,train_loss:18.536348342895508
1182/3126,train_loss:18.291372299194336
1183/3126,train_loss:18.962511062622070
1184/3126,train_loss:19.118350982666016
1185/3126,train_loss:19.163173675537109
1186/3126,train_loss:18.818950653076172
1187/3126,train_loss:18.675321578979492
1188/3126,train_loss:18.412038803100586
1189/3126,train_loss:18.778829574584961
1190/3126,train_loss:18.629230499267578
1191/3126,train_loss:18.216451644897461
1192/3126,train_loss:18.827932357788086
1193/3126,train_loss:18.545145034790039
1194/3126,train_loss:18.977149963378906
1195/3126,train_loss:18.634498596191406
1196/3126,train_loss:18.814399719238281
1197/3126,train_loss:18.343534469604492
1198/3126,train_loss:19.502580642700195
1199/3126,train_loss:18.649164199829102
1200/3126,train_loss:18.589551925659180
1201/3126,train_loss:18.955167770385742
1202/3126,train_loss:17.833997726440430
1203/3126,train_loss:17.955110549926758
1204/3126,train_loss:18.988986968994141
1205/3126,train_loss:18.612182617187500
1206/3126,train_loss:18.141319274902344
1207/3126,train_loss:18.393959045410156
1208/3126,train_loss:18.144081115722656
1209/3126,train_loss:18.159065246582031
1210/3126,train_loss:18.473884582519531
1211/3126,train_loss:18.367824554443359
1212/3126,train_loss:18.696477890014648
1213/3126,train_loss:18.366699218750000
1214/3126,train_loss:18.084074020385742
1215/3126,train_loss:18.827474594116211
1216/3126,train_loss:18.761543273925781
1217/3126,train_loss:18.945413589477539
1218/3126,train_loss:18.906847000122070
1219/3126,train_loss:19.289680480957031
1220/3126,train_loss:18.435461044311523
1221/3126,train_loss:18.851669311523438
1222/3126,train_loss:18.084318161010742
1223/3126,train_loss:17.893161773681641
1224/3126,train_loss:18.963634490966797
1225/3126,train_loss:18.270065307617188
1226/3126,train_loss:18.093395233154297
1227/3126,train_loss:18.728889465332031
1228/3126,train_loss:18.692689895629883
1229/3126,train_loss:19.225675582885742
1230/3126,train_loss:19.080492019653320
1231/3126,train_loss:18.337108612060547
1232/3126,train_loss:18.554189682006836
1233/3126,train_loss:18.630029678344727
1234/3126,train_loss:18.578624725341797
1235/3126,train_loss:18.456987380981445
1236/3126,train_loss:18.676771163940430
1237/3126,train_loss:18.117994308471680
1238/3126,train_loss:18.802963256835938
1239/3126,train_loss:18.225206375122070
1240/3126,train_loss:18.124296188354492
1241/3126,train_loss:18.410482406616211
1242/3126,train_loss:18.515201568603516
1243/3126,train_loss:18.358375549316406
1244/3126,train_loss:18.649150848388672
1245/3126,train_loss:19.040412902832031
1246/3126,train_loss:18.777555465698242
1247/3126,train_loss:17.450395584106445
1248/3126,train_loss:18.783681869506836
1249/3126,train_loss:19.265811920166016
1250/3126,train_loss:18.309644699096680
1251/3126,train_loss:18.273050308227539
1252/3126,train_loss:18.182216644287109
1253/3126,train_loss:18.730241775512695
1254/3126,train_loss:18.744079589843750
1255/3126,train_loss:19.120378494262695
1256/3126,train_loss:18.764209747314453
1257/3126,train_loss:18.162164688110352
1258/3126,train_loss:18.017194747924805
1259/3126,train_loss:19.404844284057617
1260/3126,train_loss:18.171413421630859
1261/3126,train_loss:18.606191635131836
1262/3126,train_loss:18.589740753173828
1263/3126,train_loss:18.455152511596680
1264/3126,train_loss:17.849977493286133
1265/3126,train_loss:19.044885635375977
1266/3126,train_loss:18.687625885009766
1267/3126,train_loss:18.887241363525391
1268/3126,train_loss:18.248712539672852
1269/3126,train_loss:18.131168365478516
1270/3126,train_loss:18.902914047241211
1271/3126,train_loss:18.710626602172852
1272/3126,train_loss:18.454715728759766
1273/3126,train_loss:18.844528198242188
1274/3126,train_loss:19.095624923706055
1275/3126,train_loss:18.733501434326172
1276/3126,train_loss:18.955104827880859
1277/3126,train_loss:18.560131072998047
1278/3126,train_loss:18.680898666381836
1279/3126,train_loss:18.619323730468750
1280/3126,train_loss:18.660026550292969
1281/3126,train_loss:18.863996505737305
1282/3126,train_loss:18.727710723876953
1283/3126,train_loss:18.220392227172852
1284/3126,train_loss:18.482692718505859
1285/3126,train_loss:18.828992843627930
1286/3126,train_loss:18.902133941650391
1287/3126,train_loss:18.806268692016602
1288/3126,train_loss:18.506978988647461
1289/3126,train_loss:19.421943664550781
1290/3126,train_loss:19.158292770385742
1291/3126,train_loss:18.992275238037109
1292/3126,train_loss:18.178152084350586
1293/3126,train_loss:18.793746948242188
1294/3126,train_loss:17.812334060668945
1295/3126,train_loss:18.787742614746094
1296/3126,train_loss:18.792579650878906
1297/3126,train_loss:18.178003311157227
1298/3126,train_loss:18.887163162231445
1299/3126,train_loss:19.449462890625000
1300/3126,train_loss:18.074436187744141
1301/3126,train_loss:18.032169342041016
1302/3126,train_loss:19.146791458129883
1303/3126,train_loss:18.473968505859375
1304/3126,train_loss:18.806169509887695
1305/3126,train_loss:18.635301589965820
1306/3126,train_loss:18.102897644042969
1307/3126,train_loss:19.102563858032227
1308/3126,train_loss:18.654499053955078
1309/3126,train_loss:18.207000732421875
1310/3126,train_loss:18.482164382934570
1311/3126,train_loss:19.628032684326172
1312/3126,train_loss:17.975549697875977
1313/3126,train_loss:18.482933044433594
1314/3126,train_loss:18.770021438598633
1315/3126,train_loss:18.542366027832031
1316/3126,train_loss:18.336874008178711
1317/3126,train_loss:18.063741683959961
1318/3126,train_loss:18.480171203613281
1319/3126,train_loss:19.010753631591797
1320/3126,train_loss:17.636007308959961
1321/3126,train_loss:18.935987472534180
1322/3126,train_loss:18.439161300659180
1323/3126,train_loss:17.948970794677734
1324/3126,train_loss:18.678062438964844
1325/3126,train_loss:18.517816543579102
1326/3126,train_loss:17.937015533447266
1327/3126,train_loss:18.273679733276367
1328/3126,train_loss:18.583456039428711
1329/3126,train_loss:18.062582015991211
1330/3126,train_loss:18.949630737304688
1331/3126,train_loss:17.719858169555664
1332/3126,train_loss:18.486200332641602
1333/3126,train_loss:18.479423522949219
1334/3126,train_loss:18.579685211181641
1335/3126,train_loss:18.109422683715820
1336/3126,train_loss:18.651401519775391
1337/3126,train_loss:17.922323226928711
1338/3126,train_loss:18.283369064331055
1339/3126,train_loss:18.835451126098633
1340/3126,train_loss:18.306549072265625
1341/3126,train_loss:18.632175445556641
1342/3126,train_loss:17.912061691284180
1343/3126,train_loss:18.460430145263672
1344/3126,train_loss:18.651605606079102
1345/3126,train_loss:18.705211639404297
1346/3126,train_loss:18.754692077636719
1347/3126,train_loss:19.061702728271484
1348/3126,train_loss:18.799776077270508
1349/3126,train_loss:18.363214492797852
1350/3126,train_loss:18.492942810058594
1351/3126,train_loss:18.319187164306641
1352/3126,train_loss:18.847530364990234
1353/3126,train_loss:18.531595230102539
1354/3126,train_loss:18.374576568603516
1355/3126,train_loss:18.425699234008789
1356/3126,train_loss:18.527633666992188
1357/3126,train_loss:18.728553771972656
1358/3126,train_loss:18.761940002441406
1359/3126,train_loss:18.280359268188477
1360/3126,train_loss:19.221414566040039
1361/3126,train_loss:18.502264022827148
1362/3126,train_loss:18.231637954711914
1363/3126,train_loss:18.166257858276367
1364/3126,train_loss:18.860639572143555
1365/3126,train_loss:18.843721389770508
1366/3126,train_loss:18.317899703979492
1367/3126,train_loss:18.843416213989258
1368/3126,train_loss:18.773746490478516
1369/3126,train_loss:19.999454498291016
1370/3126,train_loss:19.027111053466797
1371/3126,train_loss:18.681812286376953
1372/3126,train_loss:18.941261291503906
1373/3126,train_loss:19.112472534179688
1374/3126,train_loss:18.541912078857422
1375/3126,train_loss:18.609237670898438
1376/3126,train_loss:19.346801757812500
1377/3126,train_loss:18.512716293334961
1378/3126,train_loss:18.464233398437500
1379/3126,train_loss:19.235269546508789
1380/3126,train_loss:18.060052871704102
1381/3126,train_loss:18.399953842163086
1382/3126,train_loss:18.177169799804688
1383/3126,train_loss:18.809350967407227
1384/3126,train_loss:17.972276687622070
1385/3126,train_loss:18.020254135131836
1386/3126,train_loss:18.516471862792969
1387/3126,train_loss:18.113555908203125
1388/3126,train_loss:17.941865921020508
1389/3126,train_loss:18.260583877563477
1390/3126,train_loss:17.898923873901367
1391/3126,train_loss:18.396286010742188
1392/3126,train_loss:18.598669052124023
1393/3126,train_loss:18.490879058837891
1394/3126,train_loss:19.080574035644531
1395/3126,train_loss:18.779661178588867
1396/3126,train_loss:18.142339706420898
1397/3126,train_loss:18.162588119506836
1398/3126,train_loss:17.775686264038086
1399/3126,train_loss:18.161781311035156
1400/3126,train_loss:18.028379440307617
1401/3126,train_loss:18.748426437377930
1402/3126,train_loss:17.992408752441406
1403/3126,train_loss:18.765476226806641
1404/3126,train_loss:18.717462539672852
1405/3126,train_loss:18.218379974365234
1406/3126,train_loss:18.499248504638672
1407/3126,train_loss:18.131456375122070
1408/3126,train_loss:18.381591796875000
1409/3126,train_loss:18.401578903198242
1410/3126,train_loss:18.700666427612305
1411/3126,train_loss:18.477457046508789
1412/3126,train_loss:19.019245147705078
1413/3126,train_loss:18.194204330444336
1414/3126,train_loss:18.507507324218750
1415/3126,train_loss:18.379423141479492
1416/3126,train_loss:17.925535202026367
1417/3126,train_loss:19.105108261108398
1418/3126,train_loss:18.231212615966797
1419/3126,train_loss:18.783697128295898
1420/3126,train_loss:17.793910980224609
1421/3126,train_loss:18.214740753173828
1422/3126,train_loss:17.977697372436523
1423/3126,train_loss:18.585546493530273
1424/3126,train_loss:18.256067276000977
1425/3126,train_loss:18.364400863647461
1426/3126,train_loss:18.243440628051758
1427/3126,train_loss:18.106214523315430
1428/3126,train_loss:18.349451065063477
1429/3126,train_loss:18.954069137573242
1430/3126,train_loss:18.707710266113281
1431/3126,train_loss:18.200092315673828
1432/3126,train_loss:18.924922943115234
1433/3126,train_loss:18.415050506591797
1434/3126,train_loss:18.150550842285156
1435/3126,train_loss:19.162569046020508
1436/3126,train_loss:18.372514724731445
1437/3126,train_loss:18.637638092041016
1438/3126,train_loss:18.844301223754883
1439/3126,train_loss:17.900581359863281
1440/3126,train_loss:18.241275787353516
1441/3126,train_loss:18.280557632446289
1442/3126,train_loss:18.030546188354492
1443/3126,train_loss:17.988109588623047
1444/3126,train_loss:17.841861724853516
1445/3126,train_loss:18.042583465576172
1446/3126,train_loss:19.361186981201172
1447/3126,train_loss:18.080919265747070
1448/3126,train_loss:18.786830902099609
1449/3126,train_loss:19.058116912841797
1450/3126,train_loss:19.005456924438477
1451/3126,train_loss:18.001325607299805
1452/3126,train_loss:17.895606994628906
1453/3126,train_loss:18.803195953369141
1454/3126,train_loss:18.433279037475586
1455/3126,train_loss:18.165193557739258
1456/3126,train_loss:18.964241027832031
1457/3126,train_loss:18.410326004028320
1458/3126,train_loss:17.767011642456055
1459/3126,train_loss:18.348827362060547
1460/3126,train_loss:18.449584960937500
1461/3126,train_loss:18.436977386474609
1462/3126,train_loss:18.396167755126953
1463/3126,train_loss:18.996162414550781
1464/3126,train_loss:18.811361312866211
1465/3126,train_loss:18.535079956054688
1466/3126,train_loss:18.091363906860352
1467/3126,train_loss:17.934612274169922
1468/3126,train_loss:18.732664108276367
1469/3126,train_loss:18.198768615722656
1470/3126,train_loss:18.393692016601562
1471/3126,train_loss:19.296594619750977
1472/3126,train_loss:19.433324813842773
1473/3126,train_loss:17.816270828247070
1474/3126,train_loss:18.544351577758789
1475/3126,train_loss:18.803426742553711
1476/3126,train_loss:18.896051406860352
1477/3126,train_loss:18.343206405639648
1478/3126,train_loss:18.562383651733398
1479/3126,train_loss:18.450180053710938
1480/3126,train_loss:18.349655151367188
1481/3126,train_loss:18.081285476684570
1482/3126,train_loss:18.484001159667969
1483/3126,train_loss:18.165386199951172
1484/3126,train_loss:18.218925476074219
1485/3126,train_loss:19.613300323486328
1486/3126,train_loss:18.027885437011719
1487/3126,train_loss:18.615835189819336
1488/3126,train_loss:18.352298736572266
1489/3126,train_loss:18.356975555419922
1490/3126,train_loss:18.861946105957031
1491/3126,train_loss:18.619754791259766
1492/3126,train_loss:18.880764007568359
1493/3126,train_loss:18.066284179687500
1494/3126,train_loss:19.133749008178711
1495/3126,train_loss:19.110734939575195
1496/3126,train_loss:18.155546188354492
1497/3126,train_loss:18.677520751953125
1498/3126,train_loss:18.346750259399414
1499/3126,train_loss:18.131656646728516
1500/3126,train_loss:18.061447143554688
1501/3126,train_loss:17.590105056762695
1502/3126,train_loss:18.191583633422852
1503/3126,train_loss:18.535594940185547
1504/3126,train_loss:18.163377761840820
1505/3126,train_loss:18.408418655395508
1506/3126,train_loss:18.446849822998047
1507/3126,train_loss:18.472866058349609
1508/3126,train_loss:18.664636611938477
1509/3126,train_loss:18.592784881591797
1510/3126,train_loss:17.927171707153320
1511/3126,train_loss:18.434442520141602
1512/3126,train_loss:18.410055160522461
1513/3126,train_loss:18.904047012329102
1514/3126,train_loss:18.818889617919922
1515/3126,train_loss:18.307735443115234
1516/3126,train_loss:17.947298049926758
1517/3126,train_loss:18.320608139038086
